,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
hsa-miR-125a-3p,-0.02907283082865279,-0.006264798351947461,0.028863223447248114,-0.12889264136338296,0.36845152106079077,-0.03142966735364954,-0.009119160752940206,0.02489120124533154,-0.010956248116194788,-0.01704108765830514,-0.011951562030042205,0.027418708539169695,0.03161316386019444
hsa-miR-125a-5p,0.07411931359512214,-0.010568674822341402,-0.014186504923664377,-0.13609892586086564,0.9381229409139465,-0.012896925685676436,-0.02175927865759186,0.02675808104978404,-0.09430906399776541,0.002052819779629708,-0.0008677217335699725,0.012355488381304335,0.0156543105976924
hsa-miR-125b-1-3p,0.12590785477834163,-0.014471675812115252,0.003106024427769722,0.007937803894390277,0.6882166957827787,0.0002221811710689246,0.024138546679701188,0.011275726321744697,-0.2114784264790019,0.0273227819590113,-0.014027626657802647,0.008831200445101444,-0.018732181653202187
hsa-miR-125b-2-3p,0.32021745457267775,0.0052476845968090725,-0.28091604387040714,-0.009818318639943327,0.28629005089643544,0.027091287954276476,-0.048688134067030715,0.06557771492361374,-0.01191373854948483,0.10797935788946827,0.056510626863037206,-0.1506337404426045,0.04908833684509224
hsa-miR-125b-5p,0.08771287467623612,-0.003042316455913784,0.0013439827609096424,-0.008209462592558012,0.9960646370209887,-0.01847686936885328,-0.022385616060575753,0.012467928189177906,-0.05555776051149611,-0.026464066639636224,-0.003927346342325921,-0.003582094619466952,0.015280940465330847
hsa-miR-126-3p,0.0863501215926054,-0.08541982034606867,0.10615684906425148,0.048453385818109894,0.9354304945723825,-0.02065203340529549,-0.018539743181967397,-0.00257634632633924,-0.02483535000715076,-0.04928991982730524,-0.015811597657283745,-0.0262143990387005,0.0477901987436465
hsa-miR-126-5p,0.04673653371418914,-0.017929213106495995,0.11171567364203691,0.01142971440566751,0.9365631475503998,-0.0072532615276343325,-0.01427250790682321,-0.002510375691177595,0.01987978957812002,-0.059299635975380204,-0.008986856160052615,-0.03975541556915704,0.05915191347029938
hsa-miR-127-3p,0.12166803159662284,0.1835247852913243,-0.02392600347674693,-0.08302047826436149,-0.8823704859075747,0.0378121140639918,-0.008950483547997738,-0.013821950082232356,0.2714383585816541,0.029106054372314765,0.016489304574334403,-0.0936632978178447,-0.0020567796004608207
hsa-miR-127-5p,0.023419525415871993,-0.002599832136923643,0.024850489596629305,-0.05180690462064036,0.9274745602359787,0.00041230137605003834,-0.018950607244605667,-0.0032381350378828605,-0.1011437167272021,-0.10425343068784332,-0.01374282519312236,-0.020026104834003626,0.14680913729204545
hsa-miR-1271-5p,0.12628563876710136,0.13556327831228734,-0.027525576741715265,-0.0378272204931108,-0.3602402198951934,0.014969152351740468,-0.037635145001758644,0.0004796672242345705,0.1530598325090051,0.016192465781305693,-0.011985170512237254,-0.017618462371801268,0.01711745596307867
