,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
ACSL5,-0.14137682993579617,0.016402319672144776,-0.008642234183640872,0.09180739541247622,-0.005576220254990625,0.026838641805462925,-0.1417314480872902,0.03552743079411155,-0.09649395042614091,0.01853879332019124,0.0008195284695409893,-0.054450889795753556,-0.022387388158094827
ACSS2,-0.17729963999588982,0.0909590348985239,-0.014909037036614106,0.29663486655050153,-0.010808204470990386,0.006311492768527196,-0.314715993842635,-0.008468331099977362,-0.0036581978135135783,0.025416398301384535,0.01706521324852636,-0.011063272367985433,-0.04097331264420698
ACTA2,0.17076558413470574,0.006706802238217829,-0.2440820808700633,0.11201302424116932,0.03987824084143053,0.08231499538958494,0.06203855640434671,-0.010372320555798878,0.001288992401193117,-0.019484843677832635,-0.007964316478916437,0.035559167008404856,-0.019613685698824372
ACTB,0.005705261944388862,0.178938763111331,-0.27514581390780735,-0.008123204517740127,0.03069171788403227,0.016045607059241747,0.028728880301171107,-0.02007582998174746,-4.0943305240758014e-05,0.015210484524916018,-0.018728526816761244,0.012644239205444096,0.005814788941368548
ACTN1,0.012476205551649674,0.3931212491188744,-0.0007914565905858447,-0.19500826020651874,0.1716457075615017,0.010582804916233719,-0.14644387101124007,-0.05957064323478028,0.18181180148071638,-0.009985068158797803,0.0025327753024436813,-0.012453384529568113,0.05430270408396868
ACTN4,0.004900628073107177,0.35953480770226154,-0.12109935155227011,-0.3940424504964589,0.0055293957325802355,0.039501531643041723,-0.09317539280269714,-0.011222682013648929,0.06951038661486933,0.03205893215495916,0.06780317064270087,-0.011628573006530123,-0.02913046809452763
ACTR2,0.27585312261538664,0.003087655274707187,-0.11945948455337825,0.03696947848762943,0.29754454760852705,0.020791344205846874,0.02112782861208301,-0.128771899543763,0.03482610758508003,0.02970286076269539,-0.030337957677150917,-0.02216540076204897,0.017522816828132053
ACVRL1,0.009212686936974916,-7.398780040235493e-05,0.304730637471792,-0.08128363679733841,0.1785617713452723,-0.03204529542368587,-0.0522995327171039,0.026310940224587413,-0.12358890507334012,0.00314473819601541,-0.01300667102374812,0.029371319076263978,-0.0059210761465224694
ACY3,0.025700226462193707,-0.31792519194821317,0.028017448622623706,-0.26038783493888784,-0.05549984311380015,-0.009299081186164805,-0.012004758024743364,0.0021874747517361603,0.002017240814121939,-0.19528745771960096,0.008912691210902709,0.009657558497326241,-0.17246230052647496
ADAM10,-0.12105025311238293,-0.0038371237357884397,0.20674314757006465,0.0037377222304559084,0.30991891836368174,-0.007690219639245546,-0.0452532267113603,0.08021664908957175,-0.002347491366478699,0.019496903615863512,-0.011089469641147922,0.010784447981697774,0.0016664104659712242
